Protein accession	Gene name	ratio	type
A0A1D5PSI3	HNRNPKL	1.972285177346145	Up
A0A8V0YVE0	TXNDC9	1.5195317101459784	Up
A0A8V0YVH2	RBBP4	2.4932485333390533	Up
A0A1D5P8C5	PPP1R7	2.219005141316214	Up
A0A8V0YW34	RASGRF1	1.987062622731816	Up
A0A1D5PR40	LOC107049046	3.035318875610621	Up
A0A1D5PR23	ESRP2	2.329531523642732	Up
A0A1D5PQV3	DLST	2.3563010467052568	Up
A0A1D5PPF8	HSPA4	2.1643265688618887	Up
A0A1D5P7C6	PA2G4	1.5714967838247238	Up
A0A8V0YXE7	LRPAP1	1.825002981277577	Up
A0A1D5PNM0	NDUFB9	3.3871730895262275	Up
A0A1D5PN54	ATP5F1AZ	3.5708002517104256	Up
A0A8V0YXU7	VDAC3	3.285794023489036	Up
A0A1D5PMT8	RPLP2	3.0577274363658185	Up
A0A8V0ZBR5	EIF3F	2.8440017537129387	Up
A0A1D5P692	HNMT	3.711943984901088	Up
A0A1D5PL88	CLTB	2.0574635361668423	Up
A0A8V0YYX3	ECI1	1.8086740338683016	Up
A0A8V0ZBT6	DDB1	1.6049563111286782	Up
A0A8V0Z3S8	GANC	2.1765026104178222	Up
A0A8V0ZEB2	PLD6	2.0327586110191875	Up
A0A1D5NYG3	FLNB	2.08578858730905	Up
A0A1D5NYA8	DNAJA4	2.1034783949031493	Up
A0A1D5NV75	NAPA	1.98856621690916	Up
A0A1D5NW93	ATP5D	3.8206110051785407	Up
A0A8V0Z8P7	C16orf89	3.087318663406683	Up
A0A1D5NTY5	LOC430766	1.656591723661108	Up
A0A1D5NTV7	ZBTB26	1.50003903003476	Up
A0A160F7C1	SPIA4	1.635193833386431	Up
A0A1D5NT61	GLUD2	6.549764622314775	Up
A0A146F0A0	otokeratin	2.3746579288492007	Up
A0A8V0ZEY1	PSMD13	2.428517731798355	Up
Q9YH14	rbf	2.9195863951537526	Up
Q9W6H0	OGN	2.973818620550975	Up
R4GLB3	PSMB2	1.7607627499285432	Up
A0A8V0ZF10	QARS	1.6089809947158682	Up
Q7ZT63	cpsmb7	1.7210032608659225	Up
Q6ITC7	RPS13	2.4320848120436724	Up
Q5ZMG9	TCP1	2.8847141433225727	Up
Q5ZLQ6	YWHAB	1.650777291366414	Up
Q5ZLG7	SLC25A6	2.3234163648458868	Up
Q5ZLA7	STT3A	1.5565392875846764	Up
Q5ZL57	ARCN1	2.9389009231179393	Up
A0A1D5NYF8	SEC13	1.9827731372861084	Up
A0A1D5NYK3	GCDH	1.7327147565196477	Up
A0A1D5P0U8	ATP5C1	4.428764772362602	Up
A0A1D5P179	NDUFA13	3.4067597029784227	Up
A0A1D5P8I3	SFPQ	2.307558639924173	Up
A0A1D5NY06	SRM	2.150565548756771	Up
A0A8V0YJX3	LUM	2.1431970644718	Up
A0A1D5P774	TPP2	1.7473533153334015	Up
A0A1D5NXQ7	TPD52L2	2.000525902552479	Up
A0A8V0Z6B5	COX7A2L	3.5436315785543373	Up
A0A1D5P6T3	INSR	1.673930645661105	Up
A0A1D5P6Q1	PTPN21	1.895979057659222	Up
A0A8V0Z6E4	IGFALS	1.5502172106080327	Up
A0A8V0Z6K0	ADD3	1.5309968930445774	Up
A0A8V0YV00	EIF4G1	1.5108262477160572	Up
A0A1D5NXL7	PSMD3	1.7188501321041094	Up
A0A8V0ZEC1	COPS7A	2.3925385962636225	Up
A0A1D5NWL9	HSD17B4	3.5010029887965968	Up
A0A1D5NW68	ALB	2.0921279472137124	Up
A0A1D5P4B1	NDUFA6	5.278333185118463	Up
A0A8V0Z6Z2	LRRN4	1.6076335653511369	Up
A0A8V0Z734	FAM174B	2.4866170581221305	Up
A0A1D5P480	IGFBP4	1.5167218694266444	Up
A0A1D5P3B1	RPL11	1.7170753529405645	Up
A0A1D5P1W7	KPNB1	2.6185356329319887	Up
A0A1D5P1U2	PDHB	2.360741878574036	Up
A0A1D5NXB3	LOC100859276	1.8363765222295043	Up
Q5ZJ27	HOOK1	1.905452102380884	Up
A0A8V0YUT8	AHSG	3.2402289427106883	Up
A0A1D5P997	ARFIP1	1.702512974227467	Up
A0A8V0YI20	UBE2V1	2.077087886189313	Up
A0A8V0YIB0	--	2.386254805052169	Up
A0A8V0YIC4	COL5A2	1.844026854144692	Up
A0A8V0X5J4	CCS	2.6637599678733292	Up
A0A8V0X5G9	OTUB1	1.882516890008696	Up
A0A8V0Z585	LIN7C	1.5700408396497538	Up
A0A8V0X535	NDUFB11	10.699051429865671	Up
A0A8V0YIZ9	FGG	3.0021169809578274	Up
A0A8V0YJ12	HNRNPH1	3.1483986721763437	Up
A0A8V0Z5C6	PPP1CB	1.8107370065850668	Up
A0A1D5PXN7	PDXDC1	3.59943864578834	Up
A0A8V0YJS3	LOC100858131	1.7392582688613116	Up
A0A8V0X4B2	LAMA1	1.916275367850475	Up
A0A1D5PXH1	HNRNPA3	2.4638756289511035	Up
A0A8V0X2S3	LOC107049486	2.131099183875901	Up
A0A1D5PXH0	AP1B1	1.5577680790446746	Up
A0A8V0Z6I7	PCYOX1	2.9351970061903065	Up
A0A3Q3A7P6	RPS15A	2.1405015322112018	Up
A0A8V0YLR6	PCM1	1.5061893390005041	Up
A0A1D5PTW3	HSD17B7	1.5116408020682437	Up
A0A3Q2UHS2	NCKAP1	2.3204879480552947	Up
A0A1L1RIX9	NUDT16L1	5.555056590907201	Up
A0A8V0Z6R7	DPYSL2	1.915718945132288	Up
A0A8V0X6S4	VAPA	3.134172313649565	Up
A0A1L1RLN6	MYL6	1.907924700166996	Up
A0A8V0XAV4	ESD	2.3453154144148454	Up
A0A8V0XA55	SLC25A13	2.2743466817070876	Up
A0A8V0YE20	MATN2	2.94780322451629	Up
A0A8V0Z3Q9	MEGF11	5.856218695071827	Up
A0A8V0YE85	CEP83	3.024872318521276	Up
A0A8V0Z3U7	LARS	1.6558594371124185	Up
A0A1L1RQP3	--	1.8708541410900412	Up
A0A8V0Z487	CORO7	1.889195226186049	Up
A0A8V0YF36	NPR3	1.8650187333732609	Up
A0A8V0X8Q3	LOC417067	1.644184655538035	Up
A0A8V0YFB1	NPTXR	1.6559553978712622	Up
A0A8V0X8J3	C4	1.5985054971978074	Up
A0A1L1RP66	PSMC6	2.8208287866286965	Up
A0A8V0X895	DDX1	1.5191222352496967	Up
A0A8V0YG12	RANGAP1	1.7208664179674746	Up
A0A8V0X829	LOC107051305	2.144408008995696	Up
A0A8V0YGA1	HNRNPR	1.8079016971742392	Up
A0A8V0X7N6	LOC100859273	4.028990590213982	Up
A0A8V0X7H3	RACK1	2.155967457689417	Up
A0A8V0YGM0	ACO2	1.5652968013135953	Up
A0A1L1RM08	MYL12A	1.6904592761352455	Up
A0A8V0X6Y3	--	1.8235697977910124	Up
A0A8V0YLZ5	SLC28A3	1.6585131816857577	Up
A0A3Q2UGR5	SEC24C	2.44431568338721	Up
A0A8V0YMN1	CTSA	2.2281278629778094	Up
A0A8V0YQV1	RTN4	2.871625420384965	Up
A0A8V0YQZ5	NUDT16L1	1.9970019986675551	Up
A0A8V0YR19	HSPE1	1.7277291411716715	Up
A0A8V0YR31	CEP135	1.6623948715604715	Up
A0A8V0Z863	NDUFB10	3.3708121125339665	Up
A0A8V0YRN1	ADAMTSL3	1.6900715084417512	Up
A0A8V0Z891	RPS2	2.318113336850521	Up
A0A1D5PGC2	SAMM50	2.1724423295748427	Up
A0A8V0YS27	FGB	2.4276390450118055	Up
A0A8V0YS58	PRIMA1	2.7454871956854903	Up
A0A1D5PFB8	DCTN2	2.2893885883737912	Up
A0A1D5PEW1	RSU1	7.739519220785039	Up
A0A8V0Z932	VTG2	1.6685678446130026	Up
A0A1D6UPS9	SF3B3	1.6208078125669252	Up
A0A1D5Q032	CAP1	1.5554923677957226	Up
A0A8V0Z9M9	UBA5	1.8362801305657848	Up
A0A1D5PXH4	GFPT1	2.7926495286801534	Up
A0A1D5PBH3	LY6CLEL	2.1115565231117306	Up
A0A8V0ZA46	AEBP1	1.507839280221633	Up
A0A8V0YTK5	LOC772071	2.3022968341272465	Up
A0A8V0YU69	LOC107056278	3.42300923328062	Up
A0A8V0YQU2	CSPG4B	1.7157087538390288	Up
A0A8V0YQR5	FAM114A1	1.514273466763286	Up
A0A1L1RWR0	LOC112531842	1.559696978594709	Up
A0A1L1RWX8	VPS35	2.029529645376247	Up
A0A1D5PPU2	SLC12A2	6.471448245670037	Up
A0A3Q2U9U9	OXSR1	1.648178692236728	Up
A0A3Q2U9P1	FKBP4	1.6179596469946695	Up
A0A3Q2U7H6	PTGES3	1.5280276129928487	Up
A0A8V0YNC4	KNG1	1.5027778017037183	Up
A0A8V0Z756	RBP4A	1.6847465452692132	Up
A0A8V0Z794	ACTR1A	2.09474067341179	Up
A0A8V0YNP1	MX1	2.665593214785552	Up
A0A1D5PMX3	WDFY3	2.503592214231709	Up
A0A3Q2U1A5	CTNND1	1.8168092646166565	Up
A0A8V0YUR4	SNRPN	5.1460965308212945	Up
A0A3Q2U0S7	DDX3X	1.7488794535207748	Up
A0A1D5PMF4	CRISP2	2.616090046273196	Up
A0A1D5PLZ2	SERPIND1	1.75505044482076	Up
A0A3Q2TV39	RPS27L	1.5433613286779275	Up
A0A8V0Z7B5	SEC23B	1.6963869490244354	Up
A0A8V0Z7C7	NDUFB6	2.2888348271446866	Up
A0A1L1S0X5	RPL34	3.256284146078668	Up
A0A1L1RXA3	UCHL3	1.806800113571834	Up
A0A8V0Z7V7	SEPTIN7	1.9885710013457611	Up
A0A1L1RX26	ETF1	1.5560687822934651	Up
A0A8V0YQE8	DNAJA3	2.3574171715590437	Up
A0A1D5PMN7	DPYS	6.277494839430138	Up
A0A1D5P797	SPTBN1	1.8311008737888388	Up
